Time,Power
20181123_15,271.36
20181123_16,269.44
20181123_17,216.192
20181123_18,150.912
20181123_19,150.272
20181123_21,142.464
20181123_22,133.632
20181123_23,125.44
20181124_0,117.76
20181124_1,116.224
20181124_2,112.64
20181124_3,116.864
20181124_4,110.848
20181124_6,108.288
20181124_7,113.408
20181124_8,213.248
20181124_9,216.704
20181124_10,225.536
20181124_11,228.48
20181124_12,231.168
20181124_14,253.056
20181124_15,252.8
20181124_16,245.632
20181124_17,158.464
20181124_18,122.496
20181124_19,113.536
20181124_20,109.824
20181124_21,115.072
20181124_22,113.28
20181124_23,101.12
20181125_1,98.56
20181125_2,95.104
20181125_3,87.936
20181125_4,87.424
20181125_5,86.656
20181125_6,85.632
20181125_7,85.248
20181125_8,81.024
20181125_9,86.784
20181125_10,91.264
20181125_11,88.448
20181125_12,95.616
20181125_13,109.184
20181125_14,113.664
20181125_16,125.184
20181125_17,128.384
20181125_18,114.432
20181125_19,127.616
20181125_20,129.28
20181125_21,124.416
20181125_23,123.776
20181126_0,118.4
20181126_1,114.56
20181126_2,112.128
20181126_3,103.168
20181126_4,97.536
20181126_5,94.848
20181126_6,94.592
20181126_7,94.848
20181126_8,96.512
20181126_9,100.096
20181126_10,98.944
20181126_11,101.12
20181126_12,101.888
20181126_13,100.864
20181126_14,111.744
20181126_15,111.488
20181126_16,118.784
20181126_17,115.072
20181126_18,124.672
20181126_19,137.216
20181126_20,138.496
20181126_21,133.12
20181126_22,124.288
20181126_23,134.016
20181127_1,113.792
20181127_2,105.6
20181127_3,95.872
20181127_4,92.416
20181127_5,91.136
20181127_6,88.064
20181127_8,204.032
20181127_9,231.808
20181127_10,249.984
20181127_11,98.304
20181127_12,393.216
20181127_13,136.832
20181127_14,152.96
20181127_16,145.28
20181127_17,128.896
20181127_18,130.688
20181127_19,154.368
20181127_20,145.024
20181127_21,155.264
20181127_22,147.712
20181127_23,142.72
20181128_0,118.656
20181128_1,123.136
20181128_2,116.352
20181128_3,106.368
20181128_4,107.008
20181128_5,96.512
20181128_6,108.16
20181128_7,96.768
20181128_8,223.36
20181128_9,220.416
20181128_10,9.088
20181128_11,373.76
20181128_12,180.352
20181128_13,136.832
20181128_14,0
20181128_15,336.896
20181128_16,139.648
20181128_17,152.32
20181128_18,129.408
20181128_19,137.728
20181128_20,159.872
20181128_21,140.16
20181128_22,139.264
20181128_23,132.736
20181129_0,114.688
20181129_1,111.616
20181129_2,105.472
20181129_3,98.56
20181129_4,97.152
20181129_5,90.752
20181129_6,89.344
20181129_7,94.336
20181129_9,202.752
20181129_10,228.352
20181129_11,249.984
20181129_12,262.656
20181129_13,235.52
20181129_14,231.168
20181129_16,140.288
20181129_17,135.936
20181129_18,134.016
20181129_19,152.064
20181129_20,171.392
20181129_21,143.36
20181129_22,143.232
20181129_23,126.976
20181130_0,113.92
20181130_1,105.344
20181130_2,112.64
20181130_3,102.912
20181130_4,100.224
20181130_5,100.48
20181130_6,106.88
20181130_7,99.456
20181130_8,195.456
20181130_9,217.344
20181130_10,236.8
20181130_11,220.288
20181130_12,220.032
20181130_13,209.024
20181130_14,161.408
20181130_15,156.416
20181130_16,163.584
20181130_17,145.408
20181130_18,128.256
20181130_19,131.584
20181130_20,125.696
20181130_21,116.736
20181130_23,124.928
20181201_0,114.176
20181201_1,117.248
20181201_2,104.064
20181201_3,98.048
20181201_4,98.944
20181201_5,96
20181201_7,100.736
20181201_8,201.984
20181201_9,208.64
20181201_10,225.152
20181201_11,230.016
20181201_12,232.704
20181201_13,241.92
20181201_14,179.456
20181201_16,150.4
20181201_18,136.832
20181201_19,123.776
20181201_20,113.536
20181201_21,101.12
20181201_22,95.36
20181201_23,92.928
20181202_0,95.488
20181202_1,83.584
20181202_2,86.4
20181202_3,83.456
20181202_4,88.576
20181202_6,86.656
20181202_7,88.96
20181202_8,83.2
20181202_9,82.56
20181202_11,94.72
20181202_12,95.36
20181202_13,92.928
20181202_14,103.68
20181202_15,116.48
20181202_16,116.608
20181202_17,102.784
20181202_18,106.368
20181202_19,119.936
20181202_21,107.648
20181202_22,98.688
20181202_23,96.128
20181203_0,104.704
20181203_1,104.448
20181203_2,107.264
20181203_3,102.912
20181203_4,97.664
20181203_5,92.16
20181203_6,84.736
20181203_7,92.032
20181203_8,95.744
20181203_10,88.832
20181203_11,84.096
20181203_12,91.776
20181203_13,93.696
20181203_15,93.952
20181203_16,113.792
20181203_17,109.696
20181203_18,101.632
20181203_19,110.72
20181203_20,118.272
20181203_21,114.816
20181203_22,106.368
20181203_23,107.904
20181204_0,113.408
20181204_1,107.008
20181204_2,95.488
20181204_3,100.096
20181204_4,100.608
20181204_5,88.704
20181204_6,96
20181204_7,132.992
20181204_8,205.056
20181204_9,203.136
20181204_10,144.768
20181204_11,147.456
20181204_12,147.456
20181204_13,160.384
20181204_14,159.744
20181204_15,155.392
20181204_16,157.568
20181204_17,165.888
20181204_18,142.336
20181204_19,134.912
20181204_20,137.216
20181204_21,131.2
20181204_23,116.352
20181205_0,110.08
20181205_1,109.312
20181205_2,107.648
20181205_3,94.464
20181205_4,89.088
20181205_5,94.976
20181205_6,87.68
20181205_7,109.824
20181205_8,185.984
20181205_9,196.096
20181205_10,163.2
20181205_11,126.336
20181205_12,126.464
20181205_13,145.408
20181205_14,160.64
20181205_15,161.024
20181205_16,162.304
20181205_17,143.616
20181205_18,136.576
20181205_19,137.728
20181205_21,135.808
20181205_22,123.904
20181206_0,131.584
20181206_1,118.4
20181206_2,106.496
20181206_3,108.672
20181206_4,105.6
20181206_5,107.008
20181206_6,98.176
20181206_8,194.432
20181206_9,232.064
20181206_10,230.656
20181206_11,256.256
20181206_12,262.4
20181206_14,253.312
20181206_15,258.176
20181206_16,233.856
20181206_17,202.112
20181206_18,139.136
20181206_19,128.256
20181206_20,138.496
20181206_21,131.2
20181206_22,123.904
20181206_23,114.816
20181207_0,115.328
20181207_1,105.984
20181207_2,106.368
20181207_3,104.96
20181207_4,98.432
20181207_5,106.752
20181207_6,97.92
20181207_7,108.16
20181207_8,210.688
20181207_9,211.712
20181207_10,255.616
20181207_11,300.672
20181207_12,268.032
20181207_13,262.912
20181207_14,289.152
20181207_15,276.352
20181207_16,265.088
20181207_17,201.344
20181207_18,158.72
20181207_19,149.76
20181207_20,157.568
20181207_21,148.608
20181207_22,130.048
20181207_23,128.896
20181208_0,119.296
20181208_1,104.832
20181208_2,106.88
20181208_3,112.768
20181208_4,106.88
20181208_5,101.888
20181208_6,101.888
20181208_7,104.32
20181208_8,218.624
20181208_9,220.544
20181208_10,242.048
20181208_11,245.12
20181208_12,248.32
20181208_13,292.352
20181208_15,284.672
20181208_16,281.344
20181208_17,236.416
20181208_19,177.152
20181208_20,163.584
20181208_21,169.088
20181208_22,160.896
20181208_23,161.92
20181209_0,141.184
20181209_1,148.096
20181209_2,130.816
20181209_4,123.008
20181209_5,133.632
20181209_6,127.232
20181209_7,129.024
20181209_8,110.464
20181209_9,131.328
20181209_10,123.904
20181209_11,136.192
20181209_12,119.552
20181209_13,139.136
20181209_14,143.36
20181209_15,141.056
20181209_16,161.92
20181209_17,154.112
20181209_18,180.608
20181209_20,206.976
20181209_21,176.64
20181209_22,200.448
20181209_23,164.864
20181210_0,163.456
20181210_1,219.52
20181210_2,252.16
20181210_3,131.84
20181210_4,132.224
20181210_5,114.432
20181210_6,208.128
20181210_7,202.496
20181210_8,140.16
20181210_9,110.976
20181210_10,107.904
20181210_12,117.248
20181210_13,144.128
20181210_14,155.264
20181210_15,178.176
20181210_16,171.136
20181210_17,190.464
20181210_18,173.184
20181210_19,193.024
20181210_20,185.6
20181210_21,221.056
20181210_22,187.648
20181210_23,199.936
20181211_0,192.256
20181211_1,174.72
20181211_2,176.512
20181211_3,152.96
20181211_4,154.24
20181211_5,134.912
20181211_6,168.192
20181211_7,183.552
20181211_8,244.864
20181211_9,287.872
20181211_11,309.248
20181211_12,316.032
20181211_13,291.072
20181211_14,324.992
20181211_15,295.04
20181211_16,300.032
20181211_18,217.088
20181211_19,240.768
20181211_20,215.68
20181211_21,210.176
20181211_22,221.312
20181211_23,186.624
20181212_0,171.904
20181212_1,140.672
20181212_2,153.984
20181212_3,138.624
20181212_4,142.208
20181212_5,139.776
20181212_7,126.848
20181212_8,199.296
20181212_9,234.24
20181212_10,232.576
20181212_11,280.32
20181212_12,295.168
20181212_13,296.576
20181212_14,285.056
20181212_15,316.288
20181212_16,293.12
20181212_17,224.256
20181212_18,189.056
20181212_19,188.928
20181212_20,187.008
20181212_21,189.44
20181212_22,171.648
20181213_1,145.792
20181213_2,129.024
20181213_3,152.32
20181213_4,140.672
20181213_5,134.656
20181213_7,128.64
20181213_9,219.904
20181213_10,256.512
20181213_11,257.152
20181213_12,240.896
20181213_13,263.552
20181213_14,276.224
20181213_16,269.056
20181213_17,211.2
20181213_18,198.016
20181213_19,196.736
20181213_20,210.432
20181213_21,206.208
20181213_22,207.104
20181213_23,189.056
20181214_0,185.088
20181214_1,164.096
20181214_2,147.712
20181214_3,154.752
20181214_4,144.128
20181214_5,138.624
20181214_6,121.6
20181214_7,139.52
20181214_8,236.8
20181214_9,218.496
20181214_10,261.12
20181214_11,264.448
20181214_12,264.832
20181214_13,253.184
20181214_14,263.936
20181214_15,259.456
20181214_16,252.416
20181214_17,186.368
20181214_18,146.432
20181214_19,149.376
20181214_20,150.4
20181214_22,142.208
20181214_23,136.448
20181215_0,129.664
20181215_1,125.44
20181215_2,125.184
20181215_3,121.984
20181215_4,118.016
20181215_5,112.768
20181215_6,110.208
20181215_7,159.104
20181215_8,203.392
20181215_9,225.024
20181215_10,234.496
20181215_11,257.664
20181215_12,229.248
20181215_14,256.896
20181215_15,252.928
20181215_16,242.176
20181215_17,187.776
20181215_18,119.552
20181215_19,116.992
20181215_20,125.696
20181215_21,120.576
20181215_22,114.304
20181215_23,123.136
20181216_0,113.92
20181216_1,121.728
20181216_2,109.184
20181216_3,107.52
20181216_5,99.84
20181216_6,94.976
20181216_7,93.184
20181216_8,90.624
20181216_9,90.24
20181216_10,88.96
20181216_11,90.112
20181216_12,84.352
20181216_13,90.112
20181216_14,95.616
20181216_15,111.744
20181216_16,105.088
20181216_17,104.704
20181216_18,103.296
20181216_19,117.12
20181216_20,127.488
20181216_21,131.2
20181216_22,122.496
20181216_23,119.04
20181217_0,116.352
20181217_1,107.392
20181217_2,114.176
20181217_3,113.28
20181217_4,109.824
20181217_5,105.856
20181217_6,108.288
20181217_7,102.656
20181217_9,103.04
20181217_10,105.216
20181217_11,104.448
20181217_12,107.264
20181217_13,108.672
20181217_14,118.912
20181217_15,123.904
20181217_16,121.344
20181217_17,119.552
20181217_18,113.664
20181217_20,133.376
20181217_21,127.744
20181217_22,135.296
20181217_23,121.856
20181218_0,122.624
20181218_1,120.832
20181218_2,112.768
20181218_3,119.552
20181218_4,112
20181218_5,107.392
20181218_6,102.912
20181218_7,121.216
20181218_8,205.056
20181218_9,224.256
20181218_10,265.088
20181218_11,227.712
20181218_12,244.736
20181218_13,248.192
20181218_14,259.328
20181218_15,264.96
20181218_16,249.344
20181218_17,190.08
20181218_18,155.136
20181218_19,149.888
20181218_20,147.072
20181218_21,148.608
20181218_22,136.704
20181218_23,131.712
20181219_0,128.256
20181219_1,119.296
20181219_2,109.44
20181219_3,105.088
20181219_4,103.808
20181219_5,105.728
20181219_6,108.544
20181219_7,103.296
20181219_8,200.192
20181219_9,201.984
20181219_10,214.528
20181219_11,218.752
20181219_12,215.808
20181219_14,241.024
20181219_15,237.824
20181219_16,235.136
20181219_17,178.816
20181219_18,126.592
20181219_19,118.272
20181219_20,117.76
20181219_21,117.376
20181219_22,110.336
20181219_23,113.92
20181220_0,98.816
20181220_1,97.152
20181220_2,102.4
20181220_3,93.44
20181220_4,89.728
20181220_5,84.736
20181220_6,80.512
20181220_7,95.872
20181220_8,175.232
20181220_9,185.344
20181220_10,195.2
20181220_11,185.984
20181220_12,142.592
20181220_13,122.112
20181220_14,133.504
20181220_15,135.808
20181220_17,139.52
20181220_18,121.6
20181220_20,114.048
20181220_21,113.28
20181220_23,114.432
20181221_0,105.088
20181221_1,102.144
20181221_3,90.88
20181221_4,94.72
20181221_5,87.936
20181221_6,88.96
20181221_7,87.808
20181221_8,178.176
20181221_9,194.432
20181221_10,205.44
20181221_12,217.728
20181221_13,217.984
20181221_14,171.136
20181221_15,143.872
20181221_16,150.912
20181221_17,148.48
20181221_18,130.048
20181221_19,130.304
20181221_20,129.664
20181221_21,128.512
20181221_22,118.4
20181221_23,110.08
20181222_0,104.064
20181222_1,101.376
20181222_3,102.528
20181222_4,99.584
20181222_5,95.872
20181222_6,95.36
20181222_7,103.552
20181222_8,181.888
20181222_10,217.088
20181222_11,171.264
20181222_12,113.664
20181222_13,115.584
20181222_14,124.288
20181222_15,109.952
20181222_16,118.912
20181222_17,110.848
20181222_18,96.64
20181222_19,99.072
20181222_22,77.952
20181222_23,77.056
20181223_0,78.848
20181223_1,75.264
20181223_2,73.344
20181223_3,73.6
20181223_4,72.96
20181223_5,66.688
20181223_6,69.248
20181223_7,68.224
20181223_8,67.072
20181223_9,70.272
20181223_10,71.552
20181223_11,73.344
20181223_12,68.736
20181223_13,66.688
20181223_14,63.488
20181223_15,70.784
20181223_16,70.016
20181223_17,66.688
20181223_18,69.376
20181223_19,73.216
20181223_20,72.96
20181223_21,69.888
20181223_22,67.584
20181223_23,64.384
20181224_0,66.176
20181224_2,65.408
20181224_3,66.176
20181224_4,64.896
20181224_5,63.104
20181224_7,63.104
20181224_8,60.544
20181224_9,59.776
20181224_10,58.368
20181224_11,58.88
20181224_12,59.52
20181224_13,59.136
20181224_14,59.008
20181224_15,66.688
20181224_16,68.224
20181224_17,67.072
20181224_18,65.92
20181224_19,65.792
20181224_20,65.664
20181224_21,59.264
20181224_22,57.984
20181224_23,58.24
20181225_0,59.648
20181225_1,59.904
20181225_2,61.44
20181225_3,62.848
20181225_4,60.928
20181225_5,60.544
20181225_6,61.056
20181225_7,64.128
20181225_8,70.272
20181225_9,72.832
20181225_10,81.792
20181225_11,89.984
20181225_12,90.88
20181225_14,104.448
20181225_15,100.608
20181225_16,103.68
20181225_17,126.208
20181225_18,107.136
20181225_19,80.256
20181225_20,76.16
20181225_21,76.8
20181225_22,70.912
20181225_23,68.096
20181226_0,64
20181226_1,66.176
20181226_2,67.2
20181226_3,65.92
20181226_4,64.384
20181226_5,65.152
20181226_6,64.512
20181226_7,68.608
20181226_8,73.6
20181226_9,77.952
20181226_10,75.776
20181226_11,72.448
20181226_12,76.416
20181226_13,72.704
20181226_14,74.88
20181226_15,75.136
20181226_16,77.696
20181226_17,74.368
20181226_19,67.328
20181226_20,67.328
20181226_21,67.456
20181226_22,69.76
20181226_23,71.04
20181227_1,71.936
20181227_2,69.504
20181227_3,69.248
20181227_4,69.12
20181227_6,68.096
20181227_7,105.6
20181227_8,109.696
20181227_9,137.856
20181227_10,238.208
20181227_11,255.104
20181227_12,281.088
20181227_13,272.512
20181227_14,290.816
20181227_16,281.6
20181227_17,248.832
20181227_18,162.816
20181227_19,178.304
20181227_20,159.488
20181227_22,133.376
20181227_23,124.672
20181228_0,130.048
20181228_1,116.48
20181228_2,107.776
20181228_3,100.096
20181228_4,99.2
20181228_5,98.816
20181228_7,98.816
20181228_8,199.552
20181228_9,222.208
20181228_10,280.832
20181228_11,300.544
20181228_12,299.264
20181228_13,296.192
20181228_14,295.936
20181228_16,299.264
20181228_17,236.288
20181228_18,174.976
20181228_19,153.344
20181228_20,143.744
20181228_21,150.144
20181228_22,141.824
20181229_0,131.2
20181229_1,126.592
20181229_2,115.2
20181229_3,106.24
20181229_5,98.176
20181229_6,95.616
20181229_7,135.552
20181229_8,193.28
20181229_11,276.736
20181229_12,269.312
20181229_13,285.44
20181229_14,290.304
20181229_15,285.824
20181229_16,277.632
20181229_17,210.304
20181229_18,154.368
20181229_19,150.272
20181229_21,157.312
20181229_22,153.088
20181229_23,142.592
20181230_0,144.896
20181230_1,142.08
20181230_2,135.424
20181230_3,126.848
20181230_4,120.832
20181230_5,130.048
20181230_6,124.8
20181230_7,122.624
20181230_8,131.712
20181230_9,126.976
20181230_10,124.8
20181230_11,125.696
20181230_12,136.576
20181230_13,130.944
20181230_16,159.36
20181230_17,160.384
20181230_18,145.792
20181230_19,142.976
20181230_20,140.672
20181230_21,128.512
20181230_22,126.848
20181230_23,123.52
20181231_1,121.6
20181231_2,121.088
20181231_3,112.384
20181231_4,113.92
20181231_5,113.152
20181231_6,111.744
20181231_7,111.104
20181231_8,107.136
20181231_9,105.984
20181231_10,109.824
20181231_11,113.408
20181231_12,119.168
20181231_14,136.064
20181231_15,153.728
20181231_16,157.568
20181231_18,141.44
20181231_19,149.632
20181231_20,154.624
20181231_21,162.688
20181231_23,137.216
